,bjdtdb,phase,flux_raw,flux_norm,sigma_raw,sigma_norm,bestfit_raw,bestfit_norm
3951,2456423.098131176,0.975688876820584,20714.849090272877,1.0047043798269872,137.35171564179063,0.006365078931737243,20617.854869747884,1.0
3952,2456423.0981543264,0.9756950742364552,20779.03399694531,1.0081167331015957,137.51842350528378,0.006374696871894704,20611.734052877036,1.0
3953,2456423.098177477,0.9757012716523263,20604.4847842662,0.9983495251552886,137.21337933842602,0.006352292682601188,20638.548188883313,1.0
3954,2456423.0982006267,0.9757074689435399,20543.86019327211,0.996491676286253,137.08967520603238,0.0063534491055414945,20616.18845611979,1.0
3955,2456423.0982237775,0.9757136664840687,20658.192199007262,1.0003412252757684,137.6280669224816,0.006367603996281249,20651.145506186982,1.0
3956,2456423.098246928,0.975719863899883,20796.84766696062,1.0043779959731864,137.97197524480413,0.006366543987810902,20706.196024146895,1.0
3957,2456423.098270078,0.9757260613157541,20499.599965926325,0.9894914510067362,137.3549130419022,0.006334670674538216,20717.308820676986,1.0
3958,2456423.098293229,0.9757322588562829,20695.741275164517,1.001458597633475,137.48368395642152,0.006356475202207281,20665.598482124147,1.0
3959,2456423.0983163794,0.975738456272154,20799.792044374524,1.0068584722335348,137.96287912099584,0.006380943045428967,20658.10897755463,1.0
3960,2456423.0983395297,0.9757446536880252,20793.70907781037,1.0031885566780643,138.0392234682739,0.006363064080674446,20727.61789335615,1.0000000000000002
3961,2456423.09836268,0.9757508511038964,20966.691485979783,1.0098165919182847,138.36265996483695,0.006367144164587262,20762.87085573697,1.0
3962,2456423.098385831,0.9757570486444251,20643.2406570228,0.9953396796737475,137.69523228123904,0.006343450110030445,20739.895212244774,1.0
3963,2456423.098408981,0.9757632460602395,20717.565822194232,0.9975029972242733,137.78933312999305,0.0063387593417360095,20769.427139411597,1.0
3964,2456423.0984321316,0.9757694434761106,20865.649066609716,1.0035604214682035,138.11529818932922,0.006346972186353179,20791.622128823477,1.0
3965,2456423.098455282,0.9757756408919818,20756.736948422666,0.9996322707897681,137.75121535248525,0.006338548372066356,20764.372614765252,1.0
3966,2456423.0984784323,0.9757818383078529,20956.219861857247,1.0063728720628051,138.3136112271139,0.006346350866579538,20823.5142695196,1.0
